date,signal_date,next_date,return,turnover,num_stocks,cost_bps,turnover_multiplier,period_cost,net_return,gross_nav,net_nav,drawdown
2024-11-25,2024-11-22,2024-12-02,0.0536466955876338,0.97,100,50,1.0,0.00485,0.04853650911403373,4.798858387147824,1.8628016226081303,-0.0694623527398156
2024-12-02,2024-11-29,2024-12-09,0.0169377899289305,0.81,100,50,1.0,0.004050000000000001,0.01281919187971825,4.88014044240802,1.8866812340421943,-0.05753361208828578
2024-12-09,2024-12-06,2024-12-16,0.0218965863226775,0.81,100,50,1.0,0.004050000000000001,0.01775790514807052,4.9869988588719965,1.9201847404409602,-0.04079738336650496
2024-12-16,2024-12-13,2024-12-23,-0.1023589026459582,0.75,100,50,1.0,0.00375,-0.10572505676103583,4.476535128181213,1.717173099766165,-0.14220913445541528
2024-12-23,2024-12-20,2024-12-30,0.0059067817778004,0.96,100,50,1.0,0.0048,0.0010784292252670191,4.502977044304038,1.719024949421795,-0.14128406771684499
2024-12-30,2024-12-27,2025-01-06,-0.0613286775777136,0.84,100,50,1.0,0.0042,-0.06527109713188717,4.226815417014071,1.6068223049759476,-0.19733339874159783
2025-01-06,2025-01-03,2025-01-13,-0.0038891613867964,0.69,100,50,1.0,0.00345,-0.00732574378001194,4.210376649705104,1.5950511364696855,-0.20321352860318997
2025-01-13,2025-01-10,2025-01-20,0.081863569736714,0.83,100,50,1.0,0.00415,0.07737383592230662,4.55505311218607,1.7184663613905797,-0.14156310290021945
2025-01-20,2025-01-17,2025-01-27,-0.0050133817798665,0.47,100,50,1.0,0.00235,-0.007351600332683783,4.532216891907113,1.7058328835164749,-0.14787398787852624
2025-01-27,2025-01-24,2025-02-05,-0.0074556109199999,0.56,100,50,1.0,0.0028000000000000004,-0.010234735209423973,4.498426446156002,1.6883741356421555,-0.156595271977652
2025-02-05,2025-01-27,2025-02-10,0.0373382626377171,0.55,100,50,1.0,0.0027500000000000003,0.03448558241546329,4.666389874259027,1.7465987010449797,-0.12750996871984588
2025-02-10,2025-02-07,2025-02-17,0.0124650715465475,0.84,100,50,1.0,0.0042,0.008212718246052075,4.72455675790575,1.7609430240655828,-0.12034445392045279
2025-02-17,2025-02-14,2025-02-24,0.0267328403931789,0.73,100,50,1.0,0.00365,0.022985265525743648,4.8508575796433595,1.8014187670494362,-0.10012533762262132
2025-02-24,2025-02-21,2025-03-03,-0.0386216316218176,0.93,100,50,1.0,0.0046500000000000005,-0.04309204103477626,4.663509545152472,1.7237919556189258,-0.13890277349994273
2025-03-03,2025-02-28,2025-03-10,0.0289776205408681,0.94,100,50,1.0,0.0047,0.024141425724325982,4.798646955140616,1.7654067510796907,-0.11811465876496852
2025-03-10,2025-03-07,2025-03-17,0.0093317081871052,0.84,100,50,1.0,0.0042,0.005092515012719234,4.843426528218929,1.7743971114631198,-0.1136236444252322
2025-03-17,2025-03-14,2025-03-24,-0.0138353650205611,0.78,100,50,1.0,0.0039000000000000003,-0.01768140709698096,4.7764159542507505,1.7430232737836333,-0.129296025609288
2025-03-24,2025-03-21,2025-03-31,-0.0148890261629164,0.47,100,50,1.0,0.00235,-0.017204036951433577,4.70529977214294,1.713036236974251,-0.1442756489584659
2025-03-31,2025-03-28,2025-04-07,-0.0964700137523009,0.6,100,50,1.0,0.003,-0.09918060371104398,4.251379438415612,1.5431362688122496,-0.2291469067050066
2025-04-07,2025-04-03,2025-04-14,0.0883030133185406,0.94,100,50,1.0,0.0047,0.08318798915594328,4.626789053588196,1.6715066720083458,-0.16502118793915743
2025-04-14,2025-04-11,2025-04-21,0.0132302624016114,0.8,100,50,1.0,0.004,0.009177341352004875,4.6880026868440705,1.68684665930952,-0.15735830235918358
2025-04-21,2025-04-18,2025-04-28,0.0020686330548827,0.59,100,50,1.0,0.00295,-0.0008874694126291827,4.697700444163455,1.685349634495587,-0.1581061210916458
2025-04-28,2025-04-25,2025-05-06,0.0716052765671255,0.79,100,50,1.0,0.00395,0.06737243572468543,5.034080583697287,1.798895744419263,-0.10138567984788649
2025-05-06,2025-04-30,2025-05-12,0.0418433456346402,0.75,100,50,1.0,0.00375,0.037936433088510135,5.244723357513563,1.86713943246063,-0.06729545781905877
2025-05-12,2025-05-09,2025-05-19,0.0032780439126329,0.69,100,50,1.0,0.00345,-0.00018326533886559027,5.261915790989105,1.866797250519831,-0.06746639023304302
2025-05-19,2025-05-16,2025-05-26,-0.004057560477816,0.94,100,50,1.0,0.0047,-0.008738489943570293,5.240565249437991,1.8504842615194788,-0.07561532580403285
2025-05-26,2025-05-23,2025-06-03,0.0210680604020337,0.85,100,50,1.0,0.00425,0.01672852114532497,5.3509737946539495,1.8814401266173983,-0.06015173723533129
2025-06-03,2025-05-30,2025-06-09,0.0296393126430828,0.85,100,50,1.0,0.00425,0.025263345564349615,5.509572979898641,1.9289715986947673,-0.03640802579505387
2025-06-09,2025-06-06,2025-06-16,-0.005693326748931,0.85,100,50,1.0,0.00425,-0.009919130110248031,5.478205180676997,1.9098378784283407,-0.04596601996038352
2025-06-16,2025-06-13,2025-06-23,-0.0140015533345885,0.63,100,50,1.0,0.00315,-0.017107448441584516,5.401501798661929,1.8771654253913428,-0.06228710708543095
2025-06-23,2025-06-20,2025-06-30,0.0647490179759318,0.72,100,50,1.0,0.0036,0.060915921511218496,5.751243735720518,1.991514687108055,-0.005165462100589435
2025-06-30,2025-06-27,2025-07-07,0.0065338862006421,0.84,100,50,1.0,0.0042,0.0023064438785993513,5.788821707801872,1.996108003967276,-0.0028709320704320973
2025-07-07,2025-07-04,2025-07-14,0.0269998242600738,0.99,100,50,1.0,0.00495,0.021916175129986337,5.945118876585422,2.03985505656059,0.0
2025-07-14,2025-07-11,2025-07-21,0.0266463896349447,0.84,100,50,1.0,0.0042,0.022334474798477943,6.103534830596982,2.0854141479138906,0.0
2025-07-21,2025-07-18,2025-07-28,0.0282447612801784,0.83,100,50,1.0,0.00415,0.02397754552086573,6.275927714852448,2.135417260575353,0.0
2025-07-28,2025-07-25,2025-08-04,0.0243220094623608,0.58,100,50,1.0,0.0029,0.021351475634920014,6.428570888118181,2.1810115701849155,0.0
2025-08-04,2025-08-01,2025-08-11,0.0536960513117088,0.83,100,50,1.0,0.00415,0.04932321269876527,6.773759760387533,2.2885860677596144,0.0
2025-08-11,2025-08-08,2025-08-18,0.0138357486883008,0.79,100,50,1.0,0.00395,0.009831097480981876,6.867479798107179,2.311085380485376,0.0
2025-08-18,2025-08-15,2025-08-25,0.0387897819265538,0.91,100,50,1.0,0.00455,0.03406328841878792,7.133867841860769,2.3898085483612936,0.0
2025-08-25,2025-08-22,2025-09-01,0.0176408792042682,0.45,100,50,1.0,0.0022500000000000003,0.015351187226058549,7.259715542718248,2.4264949468216233,0.0
2025-09-01,2025-08-29,2025-09-08,-0.019999669972469,0.51,100,50,1.0,0.00255,-0.022498670814039334,7.114523627769879,2.3719020357811536,-0.022498670814039334
2025-09-08,2025-09-05,2025-09-15,0.004826049634727,0.77,100,50,1.0,0.00385,0.000957469343633166,7.148858671924934,2.374173059266515,-0.02156274325798313
2025-09-15,2025-09-12,2025-09-22,0.0376101239027279,0.75,100,50,1.0,0.00375,0.0337190859380927,7.417728132339122,2.454228004683827,0.0
2025-09-22,2025-09-19,2025-09-29,0.0142277180067147,0.67,100,50,1.0,0.00335,0.010830055151392237,7.523265476456518,2.480807429328644,0.0
2025-09-29,2025-09-26,2025-10-09,0.0171094920324212,0.64,100,50,1.0,0.0032,0.013854741657917558,7.651984727183741,2.515178375365035,0.0
2025-10-09,2025-09-30,2025-10-13,-0.0202031301780138,0.59,100,50,1.0,0.00295,-0.023093530943988694,7.497390683620275,2.4570940257238916,-0.023093530943988694
2025-10-13,2025-10-10,2025-10-20,-0.0257184791705292,0.7,100,50,1.0,0.0034999999999999996,-0.029128464493432205,7.304569197490268,2.3855226496385686,-0.05154931634129101
2025-10-20,2025-10-17,2025-10-27,0.040901207988931,0.89,100,50,1.0,0.00445,0.03626919761338043,7.603334901506356,2.472043642029505,-0.017149771069127517
2025-10-27,2025-10-24,2025-11-03,0.0043054021957734,0.81,100,50,1.0,0.004050000000000001,0.00023796531688047295,7.636070316286502,2.4726319026781227,-0.016915886802953972
2025-11-03,2025-10-31,2025-11-10,0.0215536960811898,0.97,100,50,1.0,0.00485,0.016599160655195844,7.800655855138336,2.5136755168718397,-0.0005975156704253193
2025-11-10,2025-11-07,2025-11-17,0.0405397586787668,0.64,100,50,1.0,0.0032,0.03721003145099466,8.116892561041753,2.607209461912236,0.0
2025-11-17,2025-11-14,2025-11-24,-0.0835842374377312,0.49,100,50,1.0,0.00245,-0.08582945605600878,7.438448285963085,2.3834340919722297,-0.08582945605600878
2025-11-24,2025-11-21,2025-12-01,0.0368431921041935,0.99,100,50,1.0,0.00495,0.03171081830327771,7.712504465119931,2.4590147374005986,-0.05684036003879234
2025-12-01,2025-11-28,2025-12-08,0.0042651079805698,0.81,100,50,1.0,0.004050000000000001,0.0001978342932484889,7.745399129464294,2.45950121484326,-0.05665377071800004
2025-12-08,2025-12-05,2025-12-15,-0.0157884052116431,0.86,100,50,1.0,0.0043,-0.02002051506923308,7.623111629482404,2.4102607337086934,-0.07554004811684456
2025-12-15,2025-12-12,2025-12-22,0.0302837223105716,0.91,100,50,1.0,0.00455,0.025595931374058578,7.8539678252121385,2.4719536020422894,-0.051877634630377756
2025-12-22,2025-12-19,2025-12-29,0.0193135192338042,0.73,100,50,1.0,0.00365,0.015593024888600926,8.005655583866053,2.5104988360824017,-0.03709353898973
2020-02-17,2020-02-14,2020-02-24,0.0944668073820696,0.0,100,100,1.0,0.0,0.09446680738206958,1.0944668073820696,1.0944668073820696,0.0
2020-02-24,2020-02-21,2020-03-02,-0.0370985400773383,0.64,100,100,1.0,0.0064,-0.04326110942084327,1.0538636866650894,1.0471189590704328,-0.04326110942084327
2020-03-02,2020-02-28,2020-03-09,0.0223127604923665,0.79,100,100,1.0,0.0079,0.014236489684476883,1.0773782946972499,1.0620262573296593,-0.029640506074375295
2020-03-09,2020-03-06,2020-03-16,-0.0552259980357801,0.81,100,100,1.0,0.008100000000000001,-0.06287866745169024,1.0178790031105074,0.9952474614700644,-0.09065541800151511
2020-03-16,2020-03-13,2020-03-23,-0.0117214493854416,0.94,100,100,1.0,0.0094,-0.021011267761218422,1.0059479858950438,0.974336050568444,-0.10976190050109846
2020-03-23,2020-03-20,2020-03-30,0.0135192951072347,0.67,100,100,1.0,0.0067,0.006728715830016219,1.0195476935788872,0.9808920809756594,-0.10377174130851663
2020-03-30,2020-03-27,2020-04-07,0.0398755943538057,0.7,100,100,1.0,0.006999999999999999,0.03259646519332904,1.060202763832397,1.0128656955515944,-0.07455786806880182
2020-04-07,2020-04-03,2020-04-13,0.0013556797007999,0.71,100,100,1.0,0.0070999999999999995,-0.005753945625075807,1.0616400591980564,1.007037721413886,-0.07988281177508827
2020-04-13,2020-04-10,2020-04-20,0.0212982212579659,0.67,100,100,1.0,0.0067,0.014455523175537666,1.0842511040751768,1.021594978534425,-0.06658203643649252
2020-04-20,2020-04-17,2020-04-27,-0.020951073187507,0.89,100,100,1.0,0.0089,-0.02966460863613818,1.0615348798400626,0.9912897633115573,-0.09427151501954512
2020-04-27,2020-04-24,2020-05-06,0.0044514426930336,0.9,100,100,1.0,0.009000000000000001,-0.004588620291203771,1.0662602415243267,0.9867411109891633,-0.09842755912404766
2020-05-06,2020-04-30,2020-05-11,0.0207216848046009,0.95,100,100,1.0,0.0095,0.011024828798957165,1.0883549501688714,0.9976197628067116,-0.08848787731353236
2020-05-11,2020-05-08,2020-05-18,-0.0068227453110523,0.63,100,100,1.0,0.0063,-0.013079762015592689,1.080929381535846,0.9845711337271478,-0.10041023895259904
2020-05-18,2020-05-15,2020-05-25,-0.017108325255379,0.8,100,100,1.0,0.008,-0.024971458653335943,1.062436490098435,0.9599849563700122,-0.12287430747555861
2020-05-25,2020-05-22,2020-06-01,0.0584778024034355,0.63,100,100,1.0,0.0063,0.05180939224829406,1.1245654412326112,1.0097211935270476,-0.07743095842050329
2020-06-01,2020-05-29,2020-06-08,0.0161205457955827,0.66,100,100,1.0,0.006600000000000001,0.009414150193331805,1.142694049928131,1.0192268604963015,-0.06874575489935564
2020-06-08,2020-06-05,2020-06-15,0.0045267672395824,0.65,100,100,1.0,0.006500000000000001,-0.002002656747474907,1.1478667599182113,1.017185698946921,-0.07061073749692104
2020-06-15,2020-06-12,2020-06-22,0.0093754029026466,0.83,100,100,1.0,0.0083,0.000997587058554572,1.158628473271,1.0182004302363372,-0.06968359079628839
2020-06-22,2020-06-19,2020-06-29,-0.0084781215420695,0.97,100,100,1.0,0.0097,-0.018095883763111442,1.148805480252506,0.9997751936032304,-0.08651848840015397
2020-06-29,2020-06-24,2020-07-06,0.0797602947239779,0.79,100,100,1.0,0.0079,0.07123018839565853,1.240434543937967,1.0709893689968946,-0.02145102823294598
2020-07-06,2020-07-03,2020-07-13,0.0742113970483889,0.99,100,100,1.0,0.0099,0.06357670421760986,1.3324889243906846,1.1390793433298148,0.0
2020-07-13,2020-07-10,2020-07-20,-0.0700146961247523,0.73,100,100,1.0,0.0073,-0.07680358884304161,1.2391951172598727,1.0515939617851098,-0.07680358884304161
2020-07-20,2020-07-17,2020-07-27,-0.0456315830369017,0.9,100,100,1.0,0.009000000000000001,-0.054220898789569594,1.1826486823677056,0.9945755920154368,-0.12686012801527702
2020-07-27,2020-07-24,2020-08-03,0.0852244266889536,0.93,100,100,1.0,0.009300000000000001,0.07513183952074654,1.2834392382969397,1.069299885785992,-0.061259523274155625
2020-08-03,2020-07-31,2020-08-10,0.0153602619112424,0.6,100,100,1.0,0.006,0.009268100339774765,1.303153201144346,1.0792102644207664,-0.052559182342852395
2020-08-10,2020-08-07,2020-08-17,0.0152511852068463,0.8,100,100,1.0,0.008,0.00712917572519145,1.323027831967893,1.0869041440402523,-0.04580471026455568
2020-08-17,2020-08-14,2020-08-24,0.0141542189794987,0.75,100,100,1.0,0.0075,0.006548062337152549,1.341754257617538,1.0940212601299373,-0.039556580025550625
2020-08-24,2020-08-21,2020-08-31,-0.0077529907230406,0.55,100,100,1.0,0.0055000000000000005,-0.013210349274063837,1.331351649305629,1.0795688571703694,-0.052244373061389404
2020-08-31,2020-08-28,2020-09-07,0.0203236009550958,0.86,100,100,1.0,0.0086,0.011548817986881899,1.3584095089570252,1.0920366014061362,-0.04129891582983214
2020-09-07,2020-09-04,2020-09-14,-0.0172882463935853,0.36,100,100,1.0,0.0036,-0.020826008706568477,1.334924990662787,1.0692938376373606,-0.06126483295575669
2020-09-14,2020-09-11,2020-09-21,0.0081110569115329,0.5,100,100,1.0,0.005,0.0030705016269751972,1.3457526432346802,1.0725771061055407,-0.05838244509804846
2020-09-21,2020-09-18,2020-09-28,-0.0486874883561525,0.8,100,100,1.0,0.008,-0.05629798844930334,1.2802313270869303,1.0121931725750237,-0.11139361932757985
2020-09-28,2020-09-25,2020-10-09,0.0196563153115514,0.61,100,100,1.0,0.0061,0.013436411788150915,1.305395957723877,1.0257934168508966,-0.09945393807928682
2020-10-09,2020-09-30,2020-10-12,0.0349375216,0.72,100,100,1.0,0.0072,0.027485971444480173,1.3510032571934076,1.0539883454143961,-0.0747015547368951
2020-10-12,2020-10-09,2020-10-19,0.0023390063794756,0.36,100,100,1.0,0.0036,-0.0012694140434904577,1.3541632624306754,1.0526503978070518,-0.07587614157773193
2020-10-19,2020-10-16,2020-10-26,-0.0151797343153944,0.56,100,100,1.0,0.005600000000000001,-0.02069472780322823,1.3336074238873101,1.030866084352475,-0.09500063328424968
2020-10-26,2020-10-23,2020-11-02,-0.0212114031515597,0.56,100,100,1.0,0.005600000000000001,-0.02669261929391098,1.3053197391733236,1.0033495684198497,-0.11915743684122382
2020-11-02,2020-10-30,2020-11-09,0.0381094533880115,0.89,100,100,1.0,0.0089,0.028870279252858122,1.3550647609298008,1.0323165506483654,-0.09372726606502668
2020-11-09,2020-11-06,2020-11-16,-0.0144224852328362,0.79,100,100,1.0,0.0079,-0.022208547599496753,1.335521359425754,1.0093902993955428,-0.11385426721474756
2020-11-16,2020-11-13,2020-11-23,0.0223152574533174,0.89,100,100,1.0,0.0089,0.013216651661982937,1.3653238623957442,1.0227310593736383,-0.1021423877427724
2020-11-23,2020-11-20,2020-11-30,-0.016393136028411,0.58,100,100,1.0,0.0058,-0.02209805583944624,1.3429419225966552,1.0001306913148635,-0.12198329539430453
2020-11-30,2020-11-27,2020-12-07,-0.0072989878797858,0.77,100,100,1.0,0.0077,-0.01494278567311147,1.333139805780366,0.9851859527494448,-0.13510331082863902
2020-12-07,2020-12-04,2020-12-14,-0.0248259011151968,0.76,100,100,1.0,0.0076,-0.032237224266721376,1.30004340878933,0.9534262922462373,-0.162985179365001
2020-12-14,2020-12-11,2020-12-21,0.0320722562636167,0.85,100,100,1.0,0.0085,0.023299642085375938,1.3417387341498472,0.9756407836103617,-0.14348303362405046
2020-12-21,2020-12-18,2020-12-28,-0.008524182271083,0.82,100,100,1.0,0.008199999999999999,-0.01665428397646007,1.3303015086197818,0.9593921849410987,-0.1577477104127316
2020-12-28,2020-12-25,2021-01-04,0.0415541577479669,0.67,100,100,1.0,0.0067,0.034575744891055527,1.3855810673613267,0.9925638843780945,-0.12862621011405473
2021-01-04,2020-12-31,2021-01-11,-0.0206802303907146,0.65,100,100,1.0,0.006500000000000001,-0.027045808893174983,1.3569269316632822,0.9657191912469372,-0.15219321910983163
2021-01-11,2021-01-08,2021-01-18,0.0209306055407348,0.86,100,100,1.0,0.0086,0.012150602333084404,1.385328234017526,0.9774532611052066,-0.1418918560599427
2021-01-18,2021-01-15,2021-01-25,-0.0026739157964829,0.74,100,100,1.0,0.0074,-0.010054128819588892,1.3816239829692727,0.9676258201029275,-0.15051938588025449
2021-01-25,2021-01-22,2021-02-01,-0.0428907380948474,0.89,100,100,1.0,0.0089,-0.05140901052580338,1.3223651105701777,0.917881134132217,-0.19419034371300237
2021-02-01,2021-01-29,2021-02-08,0.0250055302247112,0.64,100,100,1.0,0.0064,0.018445494831273113,1.3554315513106439,0.9348119058475759,-0.17932678586297057
2021-02-08,2021-02-05,2021-02-18,0.0258756266180636,0.58,100,100,1.0,0.0058,0.019925547983678626,1.3905041920387007,0.9534385453332558,-0.16297442235576354
2021-02-18,2021-02-10,2021-02-22,0.0435789566346593,0.69,100,100,1.0,0.0069,0.036378261833880154,1.4511009139238673,0.9881229823779027,-0.13252488673056673
2021-02-22,2021-02-19,2021-03-01,0.0086292810342585,0.57,100,100,1.0,0.005699999999999999,0.002880094132363231,1.4636228715191857,0.9909688695815027,-0.1300264767468683
2021-03-01,2021-02-26,2021-03-08,0.0274949532726041,0.82,100,100,1.0,0.008199999999999999,0.019069494655768793,1.5038651139803203,1.0098661451440203,-0.11343652129453241
2021-03-08,2021-03-05,2021-03-15,0.0172104706141776,0.59,100,100,1.0,0.0059,0.011208928837553866,1.5297473403321653,1.0211856629003944,-0.10349909435174864
2021-03-15,2021-03-12,2021-03-22,0.0196566692648489,0.46,100,100,1.0,0.0046,0.014966248586230746,1.559817077859857,1.0364689813840564,-0.09008183894003596
2021-03-22,2021-03-19,2021-03-29,-0.01326400785674,0.6,100,100,1.0,0.006,-0.019184423809599505,1.5391276518840467,1.0165849211796807,-0.10753809457386188
2021-03-29,2021-03-26,2021-04-06,0.0151092868615468,0.98,100,100,1.0,0.0098,0.005161215850303602,1.5623827730929016,1.0218317353880528,-0.10293190604178437
2021-04-06,2021-04-02,2021-04-12,-0.0066235670975907,0.93,100,100,1.0,0.009300000000000001,-0.015861967923583076,1.552034225963201,1.0056234731780282,-0.11716117137341941
2021-04-12,2021-04-09,2021-04-19,0.0329994560526949,0.93,100,100,1.0,0.009300000000000001,0.023392561111404975,1.603250511195152,1.0291475817294087,-0.09650931012325092
2021-04-19,2021-04-16,2021-04-26,-0.0101178574030506,0.69,100,100,1.0,0.0069,-0.016948044186969602,1.5870290511415115,1.0117055430393458,-0.11182171025779764
2021-04-26,2021-04-23,2021-05-06,0.0213283176761404,0.89,100,100,1.0,0.0089,0.012238495648822623,1.6208777109055212,1.0240872969257226,-0.1009517441234089
2021-05-06,2021-04-30,2021-05-10,0.0086707246690396,0.93,100,100,1.0,0.009300000000000001,-0.0007099130703823731,1.6349318952589662,1.0233602839684226,-0.10158999023116011
2021-05-10,2021-05-07,2021-05-17,-0.0002543493180499,0.51,100,100,1.0,0.0051,-0.005353052136527814,1.634516051446349,1.0178821830138878,-0.10639922585343109
2021-05-17,2021-05-14,2021-05-24,0.0030612542150197,0.7,100,100,1.0,0.006999999999999999,-0.003960174564485497,1.6395197205983565,1.0138511918830733,-0.10993804091001091
2021-05-24,2021-05-21,2021-05-31,0.0214726602914429,0.93,100,100,1.0,0.009300000000000001,0.01197296455073249,1.674724570599886,1.025989996263207,-0.099281360625871
2021-05-31,2021-05-28,2021-06-07,-0.0011468730051738,0.91,100,100,1.0,0.0091,-0.010236436460826726,1.6728038741987639,1.0154875148570148,-0.10850150974690664
2021-06-07,2021-06-04,2021-06-15,0.0423138036080655,0.94,100,100,1.0,0.0094,0.032516053854149796,1.7435865688064214,1.0485071615783224,-0.07951349682694375
2021-06-15,2021-06-11,2021-06-21,0.0125908039043749,0.88,100,100,1.0,0.0088,0.0036800048300165145,1.765539725384565,1.0523656729972375,-0.07612610204930192
2021-06-21,2021-06-18,2021-06-28,-0.0062712474531583,0.68,100,100,1.0,0.0068000000000000005,-0.013028602970476921,1.7544675888782972,1.0386548184639977,-0.08816288826048857
2021-06-28,2021-06-25,2021-07-05,0.0049818933876411,0.83,100,100,1.0,0.0083,-0.0033594563274762512,1.7632081593581606,1.035165502962045,-0.09122616521514959
2021-07-05,2021-07-02,2021-07-12,0.0465063378228175,0.53,100,100,1.0,0.0053,0.040959854232356596,1.8452085136692193,1.0775657310697344,-0.054002921412182436
2021-07-12,2021-07-09,2021-07-19,-0.0283713328962826,0.51,100,100,1.0,0.0051,-0.033326639098511524,1.7928574886648552,1.0416540868454496,-0.08552982463852488
2021-07-19,2021-07-16,2021-07-26,0.0023306647298861,0.98,100,100,1.0,0.0098,-0.007492175784466704,1.7970360383793986,1.0338498313201954,-0.09238119594198513
2021-07-26,2021-07-23,2021-08-02,-0.0032940047077149,0.86,100,100,1.0,0.0086,-0.011865676267228564,1.7911165932090436,1.021582503912821,-0.10315070684498673
2021-08-02,2021-07-30,2021-08-09,0.020968921191789,0.74,100,100,1.0,0.0074,0.01341375117496968,1.8286743758973496,1.03528575742501,-0.091120593585158
2021-08-09,2021-08-06,2021-08-16,0.0322941531063585,0.71,100,100,1.0,0.0070999999999999995,0.024964864619303473,1.8877298661742532,1.0611315262014185,-0.06843054224873857
2021-08-16,2021-08-13,2021-08-23,-0.000717798784048,0.94,100,100,1.0,0.0094,-0.010111051475477861,1.8863748559717022,1.0504023707177434,-0.07784968898904465
2021-08-23,2021-08-20,2021-08-30,0.02092218971339,0.72,100,100,1.0,0.0072,0.013571549947453576,1.925841948578911,1.064657958956863,-0.06533467998409959
2021-08-30,2021-08-27,2021-09-06,0.0435068812285431,0.84,100,100,1.0,0.0084,0.03474142342622333,2.0096293255006796,1.1016456919130821,-0.0328630763396206
2021-09-06,2021-09-03,2021-09-13,0.0822089379597512,0.65,100,100,1.0,0.006500000000000001,0.07517457986301301,2.1748388180428617,1.1844614439605463,0.0
2021-09-13,2021-09-10,2021-09-22,-0.0222224676837076,0.44,100,100,1.0,0.0044,-0.026524688825899312,2.1265085326916315,1.1530439727332173,-0.026524688825899423
2021-09-22,2021-09-17,2021-09-27,-0.0534624991898553,0.79,100,100,1.0,0.0079,-0.06094014544625548,2.012820071985385,1.082777305328927,-0.08584841587718783
2021-09-27,2021-09-24,2021-10-08,0.0244810959804148,0.92,100,100,1.0,0.0092,0.015055869897394825,2.0620961133589644,1.0990794595658109,-0.07208506856013752
2021-10-08,2021-09-30,2021-10-11,0.00303983644,0.92,100,100,1.0,0.0092,-0.006188130055247987,2.068364548267135,1.0922782129289659,-0.07782712683609394
2021-10-11,2021-10-08,2021-10-18,-0.0027796827504653,0.57,100,100,1.0,0.005699999999999999,-0.008463838558787629,2.062615151010643,1.083033346473454,-0.08563224915784662
2021-10-18,2021-10-15,2021-10-25,-0.0217795000429539,0.68,100,100,1.0,0.0068000000000000005,-0.02843139944266182,2.0176924242406096,1.0522411927901445,-0.11162900391952812
2021-10-25,2021-10-22,2021-11-01,0.0027288474439903,0.97,100,100,1.0,0.0097,-0.0069976223762163725,2.023198399055257,1.0448780062742995,-0.1178454886800826
2021-11-01,2021-10-29,2021-11-08,0.018943276955369,0.7,100,100,1.0,0.006999999999999999,0.011810674016681455,2.06152440666422,1.0572187197936054,-0.10742664931453805
2021-11-08,2021-11-05,2021-11-15,0.0743541839425077,0.76,100,100,1.0,0.0076,0.06618909214454449,2.2148073715993006,1.1271950670549618,-0.04834802956025308
2021-11-15,2021-11-12,2021-11-22,0.0218784312733629,0.64,100,100,1.0,0.0064,0.015338409313213397,2.2632638824625735,1.1444844463692858,-0.03375120211392213
2021-11-22,2021-11-19,2021-11-29,0.022347155354389,0.85,100,100,1.0,0.0085,0.013657204533876754,2.313841392051942,1.1601149045391919,-0.0205549446505795
2021-11-29,2021-11-26,2021-12-06,-0.0365099941286855,0.52,100,100,1.0,0.005200000000000001,-0.04152014215921629,2.2293630564134164,1.111946768781699,-0.06122164258582874
2021-12-06,2021-12-03,2021-12-13,0.010209273162303,0.96,100,100,1.0,0.0096,0.0005112641399447337,2.2521232328342875,1.1125152672901046,-0.060741678876326644
2021-12-13,2021-12-10,2021-12-20,0.0280031173959289,0.91,100,100,1.0,0.0091,0.018648289027626053,2.315189704113445,1.133261773542177,-0.04322611823240963
2021-12-20,2021-12-17,2021-12-27,-0.0021077003997598,0.78,100,100,1.0,0.0078000000000000005,-0.009891260336641783,2.3103099778485654,1.122052386310507,-0.05268981778027226
2021-12-27,2021-12-24,2022-01-04,0.0462273233557824,0.76,100,100,1.0,0.0076,0.03827599569827833,2.4171094242466613,1.165000058622171,-0.01643057732069464
2022-01-04,2021-12-31,2022-01-10,-0.0041810338328319,0.72,100,100,1.0,0.0072,-0.011350930389235403,2.4070034079662292,1.1517762240532956,-0.027595005370507852
2022-01-10,2022-01-07,2022-01-17,-0.0023437918676089,0.87,100,100,1.0,0.0087,-0.011023400878360734,2.401361892953331,1.1390797330133915,-0.03831421544242897
2022-01-17,2022-01-14,2022-01-24,-0.0509075713750744,0.92,100,100,1.0,0.0092,-0.05963922171842373,2.2791143909904252,1.071145904261243,-0.09566840717111413
2022-01-24,2022-01-21,2022-02-07,-0.0198395240174893,0.58,100,100,1.0,0.0058,-0.025524454778187877,2.233897846291765,1.0438054890670858,-0.1187509780167616
2022-02-07,2022-01-28,2022-02-14,0.0225754986201429,0.92,100,100,1.0,0.0092,0.013167804032837571,2.284329204038265,1.0575501151955213,-0.10714686359115655
2022-02-14,2022-02-11,2022-02-21,0.0400287739073023,0.53,100,100,1.0,0.0053,0.03451662140559342,2.3757681012765604,1.0940531721391669,-0.07632858991093583
2022-02-21,2022-02-18,2022-02-28,-0.0243843591284767,0.6,100,100,1.0,0.006,-0.030238052973705853,2.3178365186890537,1.0609711343639718,-0.1042586149395065
2022-02-28,2022-02-25,2022-03-07,0.0037581595687838,0.87,100,100,1.0,0.0087,-0.004974536419464548,2.3265473181806415,1.0556932948160775,-0.1087145130819116
2022-03-07,2022-03-04,2022-03-14,-0.0452670387812359,0.93,100,100,1.0,0.009300000000000001,-0.054146055320570374,2.221231410502178,0.998531667273411,-0.1569741063629999
2022-03-14,2022-03-11,2022-03-21,0.0223430924272627,0.66,100,100,1.0,0.006600000000000001,0.01559562801724268,2.2708605892093674,1.0141043957196443,-0.14382658811693372
